audio_filepath	transcript	duration
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0014.flac	the island was large and lying almost across it was a lake with a narrow opening to the sea houarn paid the boatman and sent him away and then proceeded to walk round the lake	11.08
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0015.flac	as soon as the young man had recovered from his surprise he prepared to jump into the lake and swim to shore but the bird had guessed his intentions and plunged beneath the water	9.38
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0017.flac	my name is houarn he answered	2.385
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0018.flac	and she beckoned him to follow her into a second hall whose floors and walls were formed of pearls while down the sides there were tables laden with fruit and wines of all kinds	9.73
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0021.flac	when it was full she went into a large kitchen and threw them all into a golden pot	4.365
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0022.flac	but it did not sound the least like that to houarn there it is again he said after a short pause	6.195
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0023.flac	jump she replied but soon the noise grew louder and like cries what is it asked houarn beginning to feel uncomfortable just the crickets on the hearth said she and broke into a song which drowned the cries from the pot	13.755
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0024.flac	but though houarn held his peace he was not as happy as before something seemed to have gone wrong and then he suddenly remembered bellah is it possible i can have forgotten her so soon	11.51
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0025.flac	and four men stood before him houarn save us we entreat you and save yourself too murmured they not daring to raise their voices	7.74
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0026.flac	and no sooner was the ceremony over than she turned us into fishes as she had done to all our forerunners who are in the fish pond still where you will shortly join them	8.97
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0027.flac	it was at this very moment that bellah who was skimming the milk in the farm dairy heard the fairy bell tinkle violently at the sound she grew pale for she knew it meant that houarn was in danger	11.235
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0030.flac	and galloped like a straw carried along by a tempest till they reached the foot of a rock called the leap of the deer	6.065
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0031.flac	to save you repeated bellah but who are you my little friend	3.375
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0032.flac	and it is owing to her that i am here but what are you doing in this nest i am sitting on six eggs of stone and i shall not be set free till they are hatched	9.71
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0033.flac	when you have found her you must contrive to get hold of the net of steel that hangs from her waist and shut her up in it for ever but where am i to find a young man's clothes asked she i will show you he replied	12.06
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0034.flac	and the fourth an iron without waiting for orders they sat down in the nest and crossing their legs comfortably began to prepare the suit of clothes for bellah with one of the leaves of the cabbage they made her a coat	12.085
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0035.flac	and with it in her hand she stepped into the blue boat which conducted her to the palace of shells the groac'h seemed overjoyed to see her and told her that never before had she beheld such a handsome young man	11.555
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0036.flac	very soon she led her visitor into the great hall where wine and fruit were always waiting and on the table lay the magic knife left there by houarn	8.245
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0037.flac	and to the pond which contained the fish their sides shining with a thousand different colours	5.325
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0038.flac	and turning rapidly flung it over the witch's head become in body what you are in soul cried she and in an instant the lovely fairy of the sea was a toad horrible to look upon she struggled hard to tear the net asunder but it was no use	14.155
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0000.flac	and shoes with silver buckles the women were all filled with envy but little cared barbaik what they might whisper behind her back as long as she knew that her clothes were finer than anyone else's and that she had more partners than any other girl	12.7
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0001.flac	and what was worse often made fun of him with the rest	3.255
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0002.flac	one evening he was bringing back his horses from the fields and stopped at a little lake on the way home to let them drink he was tired with a long day's work and stood with his hand on the mane of one of the animals waiting till they had done and thinking all the while of barbaik	14.535
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0003.flac	when a voice came out of the gorse close by	2.62
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0004.flac	it is i the brownie of the lake replied the voice but where are you inquired jegu look close and you will see me among the reeds in the form of a little green frog i can take he added proudly any shape i choose	13.895
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0006.flac	at first under different animal shapes since that time partly from habit and partly to amuse ourselves we have continued to transform ourselves and it was in this way that i got to know you how exclaimed jegu filled with astonishment	13.02
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0007.flac	but how are you going to do it exclaimed jegu wonderingly that is my affair perhaps i may tell you later meanwhile you just eat and sleep and don't worry yourself about anything	10.83
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0008.flac	jegu declared that nothing could be easier and then taking off his hat he thanked the dwarf heartily and led his horses back to the farm next morning was a holiday and barbaik was awake earlier than usual	12.09
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0009.flac	as she wished to get through her work as soon as possible and be ready to start for a dance which was to be held some distance off she went first to the cow house which it was her duty to keep clean but to her amazement she found fresh straw put down	12.81
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0010.flac	the racks filled with hay the cows milked and the pails standing neatly in a row	4.58
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0011.flac	and when she met him outside the door she stopped and thanked him for his help to be sure jegu only replied roughly that he didn't know what she was talking about but this answer made her feel all the more certain that it was he and nobody else	12.145
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0013.flac	and my wet linen to be stretched on the hedge to dry and she need never give another thought to the matter if she found the rye bread too hard to bake or the oven taking too long to heat she just murmured i should like to see my six loaves on the shelf above the bread box	14.78
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0014.flac	why am i not already back from morlaix with my milk pot empty my butter bowl inside it a pound of wild cherries on my wooden plate and the money i have gained in my apron pocket and in the morning when she got up lo and behold	12.205
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0016.flac	and this time the girl did not turn rudely away but listened patiently to the end	4.86
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132851/1116-132851-0017.flac	and she could sleep every morning till breakfast time just like a young lady and as for the rest of the day	5.205
